Source,Target,Type,Id,Label,timeset,Weight
1830.PA-09.24.PHIL.txt,J.W. Allen,Undirected,0,,,1
1830.PA-09.24.PHIL.txt,Bishop Allen,Undirected,1,,,1
1830.PA-09.24.PHIL.txt,Cyrus Black,Undirected,2,,,1
1830.PA-09.24.PHIL.txt,Junius C. Morel,Undirected,3,,,1
1830.PA-09.24.PHIL.txt,Benjamin Paschall,Undirected,4,,,1
1830.PA-09.24.PHIL.txt,James Cornish,Undirected,5,,,1
1830.PA-09.24.PHIL.txt,Allen,Undirected,6,,,1
1830.PA-09.24.PHIL.txt,Richard Allen,Undirected,7,,,1
1830.PA-09.24.PHIL.txt,Belfast Burton,Undirected,8,,,1
1830.PA-09.24.PHIL.txt,Robert Cowley,Undirected,9,,,1
1830.PA-09.24.PHIL.txt,Wm. S. Whipper,Undirected,10,,,1
1830.PA-09.24.PHIL.txt,Peter Gardiner,Undirected,11,,,1
1830.PA-09.24.PHIL.txt,John Allen,Undirected,12,,,1
1830.PA-09.24.PHIL.txt,James Newman,Undirected,13,,,1
1830.PA-09.24.PHIL.txt,Charles H. Leveck,Undirected,14,,,1
1830.PA-09.24.PHIL.txt,Frederick A. Hinton,Undirected,15,,,1
1830.PA-09.24.PHIL.txt,Austin Steward,Undirected,16,,,1
1830.PA-09.24.PHIL.txt,Jos. Adams,Undirected,17,,,1
1830.PA-09.24.PHIL.txt,George L. Brown,Undirected,18,,,1
1830.PA-09.24.PHIL.txt,C. Augustus,Undirected,19,,,1
1830.PA-09.24.PHIL.txt,George C. Willis,Undirected,20,,,1
1830.PA-09.24.PHIL.txt,Alfred Niger,Undirected,21,,,1
1830.PA-09.24.PHIL.txt,James Deavour,Undirected,22,,,1
1830.PA-09.24.PHIL.txt,Hezekiah Grice,Undirected,23,,,1
1830.PA-09.24.PHIL.txt,Aaron Willoon,Undirected,24,,,1
1830.PA-09.24.PHIL.txt,Abraham D. Shad,Undirected,25,,,1
1830.PA-09.24.PHIL.txt,Arthur M. Waring,Undirected,26,,,1
1830.PA-09.24.PHIL.txt,Wm. Duncan,Undirected,27,,,1
1830.PA-09.24.PHIL.txt,James West,Undirected,28,,,1
1830.PA-09.24.PHIL.txt,Robert Brown,Undirected,29,,,1
1830.PA-09.24.PHIL.txt,William Rogers,Undirected,30,,,1
1830.PA-09.24.PHIL.txt,John Bowers,Undirected,31,,,1
1830.PA-09.24.PHIL.txt,Richard Howell,Undirected,32,,,1
1830.PA-09.24.PHIL.txt,Daniel Peterson,Undirected,33,,,1
1830.PA-09.24.PHIL.txt,Charles Shorts,Undirected,34,,,1
1830.PA-09.24.PHIL.txt,Leven Williams,Undirected,35,,,1
1830.PA-09.24.PHIL.txt,James P. Walker,Undirected,36,,,1
1830.PA-09.24.PHIL.txt,John Robinson,Undirected,37,,,1
1830.PA-09.24.PHIL.txt,Samuel Todd,Undirected,38,,,1
1830.PA-09.24.PHIL.txt,John Arnold,Undirected,39,,,1
1830.PA-09.24.PHIL.txt,Sampson Peters,Undirected,40,,,1
1830.PA-09.24.PHIL.txt,Anthony Campbell,Undirected,41,,,1
1830.PA-09.24.PHIL.txt,Don Carolos Hall,Undirected,42,,,1
1830.PA-09.24.PHIL.txt,Rob,Undirected,43,,,1
1830.PA-09.24.PHIL.txt,Brown,Undirected,44,,,1
1830.PA-09.24.PHIL.txt,Daniel D. Brownhill,Undirected,45,,,1
1830.PA-09.24.PHIL.txt,William Whipper,Undirected,46,,,1
1830.PA-09.24.PHIL.txt,John P. Thompson,Undirected,47,,,1
1830.PA-09.24.PHIL.txt,Samuel D. Potts,Undirected,48,,,1
1830.PA-09.24.PHIL.txt,James Johnson,Undirected,49,,,1
1830.PA-09.24.PHIL.txt,John P. Burr,Undirected,50,,,1
1830.PA-09.24.PHIL.txt,Scipio Sewell,Undirected,51,,,1
1830.PA-09.24.PHIL.txt,Porter,Undirected,52,,,1
1830.PA-09.24.PHIL.txt,Joseph Cassey,Undirected,53,,,1
1830.PA-09.24.PHIL.txt,Shedrich Basset,Undirected,54,,,1
1830.PA-09.24.PHIL.txt,James Gibson,Undirected,55,,,1
1830.PA-09.24.PHIL.txt,Jeremiah Bowser,Undirected,56,,,1
1830.PA-09.24.PHIL.txt,Richard B. Johnson,Undirected,57,,,1
1830.PA-09.24.PHIL.txt,Henry Beckett,Undirected,58,,,1
1830.PA-09.24.PHIL.txt,Peter Mcneal,Undirected,59,,,1
1830.PA-09.24.PHIL.txt,James Bird,Undirected,60,,,1
1830.PA-09.24.PHIL.txt,Abraham Williams,Undirected,61,,,1
1830.PA-09.24.PHIL.txt,Daniel B. Brownhill,Undirected,62,,,1
1830.PA-09.24.PHIL.txt,John B. Sammons,Undirected,63,,,1
1830.PA-09.24.PHIL.txt,Charles W. Gardner,Undirected,64,,,1
1830.PA-09.24.PHIL.txt,Thomas Butler,Undirected,65,,,1
1830.PA-09.24.PHIL.txt,Messrs.Samuel Nickels,Undirected,66,,,1
1830.PA-09.24.PHIL.txt,William James,Undirected,67,,,1
1830.PA-09.24.PHIL.txt,Thomas Channock,Undirected,68,,,1
1830.PA-09.24.PHIL.txt,William C. West,Undirected,69,,,1
1830.PA-09.24.PHIL.txt,Robert Johnson,Undirected,70,,,1
1830.PA-09.24.PHIL.txt,Joshua Brown,Undirected,71,,,1
1830.PA-09.24.PHIL.txt,Edward Johnson,Undirected,72,,,1
1830.PA-09.24.PHIL.txt,G. Laws,Undirected,73,,,1
1830.PA-09.24.PHIL.txt,Samuel Combegy,Undirected,74,,,1
1830.PA-09.24.PHIL.txt,John Dutton,Undirected,75,,,1
1831.PA-06.06.PHIL.txt,Belfast Burton,Undirected,76,,,1
1831.PA-06.06.PHIL.txt,William Whipper,Undirected,77,,,1
1831.PA-06.06.PHIL.txt,John Bowers,Undirected,78,,,1
1831.PA-06.06.PHIL.txt,James Cornish,Undirected,79,,,1
1831.PA-06.06.PHIL.txt,Junius C. Morel,Undirected,80,,,1
1831.PA-06.06.PHIL.txt,Wm. Whipper,Undirected,81,,,1
1831.PA-06.06.PHIL.txt,Wm. Miller,Undirected,82,,,1
1831.PA-06.06.PHIL.txt,Henry Sipkins,Undirected,83,,,1
1831.PA-06.06.PHIL.txt,L. Jennings,Undirected,84,,,1
1831.PA-06.06.PHIL.txt,Wm. Hamilton,Undirected,85,,,1
1831.PA-06.06.PHIL.txt,James Pennington,Undirected,86,,,1
1831.PA-06.06.PHIL.txt,Abner Coker,Undirected,87,,,1
1831.PA-06.06.PHIL.txt,Robert Cowley,Undirected,88,,,1
1831.PA-06.06.PHIL.txt,Abraham D. Shad,Undirected,89,,,1
1831.PA-06.06.PHIL.txt,Peter Gardiner,Undirected,90,,,1
1831.PA-06.06.PHIL.txt,Wm. Duncan,Undirected,91,,,1
1831.PA-06.06.PHIL.txt,W. Miller,Undirected,92,,,1
1831.PA-06.06.PHIL.txt,William Duncan,Undirected,93,,,1
1831.PA-06.06.PHIL.txt,Willliam Whipper,Undirected,94,,,1
1831.PA-06.06.PHIL.txt,Charles W. Gardiner,Undirected,95,,,1
1831.PA-06.06.PHIL.txt,Samuel Todd,Undirected,96,,,1
1831.PA-06.06.PHIL.txt,Morel,Undirected,97,,,1
1831.PA-06.06.PHIL.txt,Duncan,Undirected,98,,,1
1831.PA-06.06.PHIL.txt,Cowley,Undirected,99,,,1
1831.PA-06.06.PHIL.txt,Jennings,Undirected,100,,,1
1831.PA-06.06.PHIL.txt,S. S. Jocelyn,Undirected,101,,,1
1831.PA-06.06.PHIL.txt,Arthur Tappan,Undirected,102,,,1
1831.PA-06.06.PHIL.txt,Benjamin Lundy,Undirected,103,,,1
1831.PA-06.06.PHIL.txt,William L. Garrison,Undirected,104,,,1
1831.PA-06.06.PHIL.txt,Thomas Shipley,Undirected,105,,,1
1831.PA-06.06.PHIL.txt,Charles Pierce,Undirected,106,,,1
1831.PA-06.06.PHIL.txt,Jocelyn,Undirected,107,,,1
1831.PA-06.06.PHIL.txt,Tappan,Undirected,108,,,1
1831.PA-06.06.PHIL.txt,Garrison,Undirected,109,,,1
1831.PA-06.06.PHIL.txt,New-Haven,Undirected,110,,,1
1831.PA-06.06.PHIL.txt,Samuel E. Cornish,Undirected,111,,,1
1831.PA-06.06.PHIL.txt,Hosea Reiston,Undirected,112,,,1
1831.PA-06.06.PHIL.txt,Robert Roberts,Undirected,113,,,1
1831.PA-06.06.PHIL.txt,James G. Barbadoes,Undirected,114,,,1
1831.PA-06.06.PHIL.txt,Samuel Snowden,Undirected,115,,,1
1831.PA-06.06.PHIL.txt,Peter Williams,Undirected,116,,,1
1831.PA-06.06.PHIL.txt,Philip Bell,Undirected,117,,,1
1831.PA-06.06.PHIL.txt,Thomas Downing,Undirected,118,,,1
1831.PA-06.06.PHIL.txt,Peter Voglesang,Undirected,119,,,1
1831.PA-06.06.PHIL.txt,Joseph Cassey,Undirected,120,,,1
1831.PA-06.06.PHIL.txt,Robert Douglass,Undirected,121,,,1
1831.PA-06.06.PHIL.txt,James Forten,Undirected,122,,,1
1831.PA-06.06.PHIL.txt,Richard Howell,Undirected,123,,,1
1831.PA-06.06.PHIL.txt,Robert Purvis,Undirected,124,,,1
1831.PA-06.06.PHIL.txt,Thomas Green,Undirected,125,,,1
1831.PA-06.06.PHIL.txt,James P. Walker,Undirected,126,,,1
1831.PA-06.06.PHIL.txt,Samuel G. Mathews,Undirected,127,,,1
1831.PA-06.06.PHIL.txt,Isaac Whipper,Undirected,128,,,1
1831.PA-06.06.PHIL.txt,Samuel Hiner,Undirected,129,,,1
1831.PA-06.06.PHIL.txt,Biars Stanley,Undirected,130,,,1
1831.PA-06.06.PHIL.txt,John Creed,Undirected,131,,,1
1831.PA-06.06.PHIL.txt,Alexander C. Luca,Undirected,132,,,1
1831.PA-06.06.PHIL.txt,L. I. -- Jacob Deyes,Undirected,133,,,1
1831.PA-06.06.PHIL.txt,Henry Thomson,Undirected,134,,,1
1831.PA-06.06.PHIL.txt,Willis Jones,Undirected,135,,,1
1831.PA-06.06.PHIL.txt,Peter Spencer,Undirected,136,,,1
1831.PA-06.06.PHIL.txt,Jacob Morgan,Undirected,137,,,1
1831.PA-06.06.PHIL.txt,William S. Thomas,Undirected,138,,,1
1831.PA-06.06.PHIL.txt,Benjamin Latimore,Undirected,139,,,1
1831.PA-06.06.PHIL.txt,Schuyler,Undirected,140,,,1
1831.PA-06.06.PHIL.txt,Francis March,Undirected,141,,,1
1831.PA-06.06.PHIL.txt,D. C. -- William Jackson,Undirected,142,,,1
1831.PA-06.06.PHIL.txt,Arthur Waring,Undirected,143,,,1
1831.PA-06.06.PHIL.txt,Isaac Carey,Undirected,144,,,1
1831.PA-06.06.PHIL.txt,Charles Butler,Undirected,145,,,1
1831.PA-06.06.PHIL.txt,Jared Grey,Undirected,146,,,1
1831.PA-06.06.PHIL.txt,Carlisle,Undirected,147,,,1
1831.PA-06.06.PHIL.txt,John Peck,Undirected,148,,,1
1831.PA-06.06.PHIL.txt,Rowland G. Roberts,Undirected,149,,,1
1831.PA-06.06.PHIL.txt,Dennis Berry,Undirected,150,,,1
1831.PA-06.06.PHIL.txt,John B. Vashon,Undirected,151,,,1
1831.PA-06.06.PHIL.txt,Lewis Gardiner,Undirected,152,,,1
1831.PA-06.06.PHIL.txt,Abraham Lewis,Undirected,153,,,1
1831.PA-06.06.PHIL.txt,N. J.,Undirected,154,,,1
1831.PA-06.06.PHIL.txt,Peter Petitt,Undirected,155,,,1
1831.PA-06.06.PHIL.txt,Charles Anderson,Undirected,156,,,1
1831.PA-06.06.PHIL.txt,Adam Ray,Undirected,157,,,1
1831.PA-06.06.PHIL.txt,Sampson Peters,Undirected,158,,,1
1831.PA-06.06.PHIL.txt,Leonard Scott,Undirected,159,,,1
1831.PA-06.06.PHIL.txt,Frederick A. Hinton,Undirected,160,,,1
1831.PA-06.06.PHIL.txt,Joseph Casey,Undirected,161,,,1
1831.PA-06.06.PHIL.txt,Charles H. Leveck,Undirected,162,,,1
1831.PA-06.06.PHIL.txt,Thomas L. Jennings,Undirected,163,,,1
1831.PA-06.06.PHIL.txt,Henry H. Mondy,Undirected,164,,,1
1831.PA-06.06.PHIL.txt,Abner Cocker,Undirected,165,,,1
1831.PA-06.06.PHIL.txt,George C. Willis,Undirected,166,,,1
1831.PA-06.06.PHIL.txt,Alfred Niger,Undirected,167,,,1
1831.PA-06.06.PHIL.txt,William Wormley,Undirected,168,,,1
1831.PA-06.06.PHIL.txt,John W. Prout,Undirected,169,,,1
1831.PA-06.06.PHIL.txt,James Wilkins,Undirected,170,,,1
1831.PA-06.06.PHIL.txt,Scipio C. Augustus,Undirected,171,,,1
1831.PA-06.06.PHIL.txt,Charles Hatfield,Undirected,172,,,1
1831.PA-06.06.PHIL.txt,John Liverpool,Undirected,173,,,1
1831.PA-06.06.PHIL.txt,John P. Thompson,Undirected,174,,,1
1831.PA-06.06.PHIL.txt,Shipley,Undirected,175,,,1
1831.PA-06.06.PHIL.txt,Lundy,Undirected,176,,,1
1831.PA-06.06.PHIL.txt,Peirce,Undirected,177,,,1
1831.PA-06.06.PHIL.txt,Long-Island,Undirected,178,,,1
1831.PA-06.06.PHIL.txt,Lewis G. Wells,Undirected,179,,,1
1832.PA-06.04.PHIL.txt,Benj,Undirected,180,,,1
1832.PA-06.04.PHIL.txt,Paschal,Undirected,181,,,1
1832.PA-06.04.PHIL.txt,Butler,Undirected,182,,,1
1832.PA-06.04.PHIL.txt,C. Matthews,Undirected,183,,,1
1832.PA-06.04.PHIL.txt,John Bowers,Undirected,184,,,1
1832.PA-06.04.PHIL.txt,Junius C. Morel,Undirected,185,,,1
1832.PA-06.04.PHIL.txt,Charles W. Gardner,Undirected,186,,,1
1832.PA-06.04.PHIL.txt,John B. Vashon,Undirected,187,,,1
1832.PA-06.04.PHIL.txt,Benjamin Paschal,Undirected,188,,,1
1832.PA-06.04.PHIL.txt,William Whipper,Undirected,189,,,1
1832.PA-06.04.PHIL.txt,F. A. Hinton,Undirected,190,,,1
1832.PA-06.04.PHIL.txt,J. C. Morel,Undirected,191,,,1
1832.PA-06.04.PHIL.txt,Carlisle,Undirected,192,,,1
1832.PA-06.04.PHIL.txt,John Peck,Undirected,193,,,1
1832.PA-06.04.PHIL.txt,Samuel Johnson,Undirected,194,,,1
1832.PA-06.04.PHIL.txt,William Hamilton,Undirected,195,,,1
1832.PA-06.04.PHIL.txt,Henry Sipkins,Undirected,196,,,1
1832.PA-06.04.PHIL.txt,Thomas L. Jennings,Undirected,197,,,1
1832.PA-06.04.PHIL.txt,Philip A. Bell,Undirected,198,,,1
1832.PA-06.04.PHIL.txt,James Pennington,Undirected,199,,,1
1832.PA-06.04.PHIL.txt,Joseph Burton,Undirected,200,,,1
1832.PA-06.04.PHIL.txt,William Johnson,Undirected,201,,,1
1832.PA-06.04.PHIL.txt,Jacob Morgan,Undirected,202,,,1
1832.PA-06.04.PHIL.txt,Peter Gardiner,Undirected,203,,,1
1832.PA-06.04.PHIL.txt,D. Shad,Undirected,204,,,1
1832.PA-06.04.PHIL.txt,Samuel Elliott,Undirected,205,,,1
1832.PA-06.04.PHIL.txt,Robert Cowley,Undirected,206,,,1
1832.PA-06.04.PHIL.txt,Samuel Hiner,Undirected,207,,,1
1832.PA-06.04.PHIL.txt,Thomas D. Coxsin,Undirected,208,,,1
1832.PA-06.04.PHIL.txt,Thomas Banks,Undirected,209,,,1
1832.PA-06.04.PHIL.txt,Aaron Roberts,Undirected,210,,,1
1832.PA-06.04.PHIL.txt,Hosea Easton,Undirected,211,,,1
1832.PA-06.04.PHIL.txt,Nathan Johnson,Undirected,212,,,1
1832.PA-06.04.PHIL.txt,Paul Drayton,Undirected,213,,,1
1832.PA-06.04.PHIL.txt,Scipio C. Augustus,Undirected,214,,,1
1832.PA-06.04.PHIL.txt,Ichabod Northrop,Undirected,215,,,1
1832.PA-06.04.PHIL.txt,Frederick A. Hinton,Undirected,216,,,1
1832.PA-06.04.PHIL.txt,Charles H. Leveck,Undirected,217,,,1
1832.PA-06.04.PHIL.txt,Sipkins,Undirected,218,,,1
1832.PA-06.04.PHIL.txt,C. W. Gardner,Undirected,219,,,1
1832.PA-06.04.PHIL.txt,John Dowers,Undirected,220,,,1
1832.PA-06.04.PHIL.txt,L. Jennings,Undirected,221,,,1
1832.PA-06.04.PHIL.txt,R. R. Gurley,Undirected,222,,,1
1832.PA-06.04.PHIL.txt,Brackenridge,Undirected,223,,,1
1832.PA-06.04.PHIL.txt,Abraham,Undirected,224,,,1
1832.PA-06.04.PHIL.txt,Pennington,Undirected,225,,,1
1832.PA-06.04.PHIL.txt,Gurley,Undirected,226,,,1
1832.PA-06.04.PHIL.txt,Hamilton,Undirected,227,,,1
1832.PA-06.04.PHIL.txt,Bell,Undirected,228,,,1
1832.PA-06.04.PHIL.txt,Wm. Hamilton,Undirected,229,,,1
1832.PA-06.04.PHIL.txt,T. D. Coxsin,Undirected,230,,,1
1832.PA-06.04.PHIL.txt,Wm. Whipper,Undirected,231,,,1
1832.PA-06.04.PHIL.txt,Abraham D. Shad,Undirected,232,,,1
1832.PA-06.04.PHIL.txt,Wm. Lloyd Garrison,Undirected,233,,,1
1832.PA-06.04.PHIL.txt,Vashon,Undirected,234,,,1
1832.PA-06.04.PHIL.txt,Thomas Shipley,Undirected,235,,,1
1832.PA-06.04.PHIL.txt,Coxsin,Undirected,236,,,1
1832.PA-06.04.PHIL.txt,Jennings,Undirected,237,,,1
1832.PA-06.04.PHIL.txt,Johnson,Undirected,238,,,1
1832.PA-06.04.PHIL.txt,Peck,Undirected,239,,,1
1832.PA-06.04.PHIL.txt,Cowley,Undirected,240,,,1
1832.PA-06.04.PHIL.txt,Morel,Undirected,241,,,1
1832.PA-06.04.PHIL.txt,Elliot,Undirected,242,,,1
1832.PA-06.04.PHIL.txt,Roberts,Undirected,243,,,1
1832.PA-06.04.PHIL.txt,Hiner,Undirected,244,,,1
1832.PA-06.04.PHIL.txt,A. D. Shad,Undirected,245,,,1
1832.PA-06.04.PHIL.txt,P. M.,Undirected,246,,,1
1832.PA-06.04.PHIL.txt,Easton,Undirected,247,,,1
1832.PA-06.04.PHIL.txt,Patterson,Undirected,248,,,1
1832.PA-06.04.PHIL.txt,Garrison,Undirected,249,,,1
1832.PA-06.04.PHIL.txt,Evan Lewis,Undirected,250,,,1
1832.PA-06.04.PHIL.txt,Andrew Jackson,Undirected,251,,,1
1832.PA-06.04.PHIL.txt,Thos,Undirected,252,,,1
1832.PA-06.04.PHIL.txt,Jackson,Undirected,253,,,1
1832.PA-06.04.PHIL.txt,Jolin B. Vashon,Undirected,254,,,1
1832.PA-06.04.PHIL.txt,C. W Gardner,Undirected,255,,,1
1832.PA-06.04.PHIL.txt,T. Coxsin,Undirected,256,,,1
1832.PA-06.04.PHIL.txt,Henrv Slpkins,Undirected,257,,,1
1832.PA-06.04.PHIL.txt,Cor,Undirected,258,,,1
1832.PA-06.04.PHIL.txt,G. Barbadoes,Undirected,259,,,1
1832.PA-06.04.PHIL.txt,V. P. -- H. H. Mauday,Undirected,260,,,1
1832.PA-06.04.PHIL.txt,C. Willis,Undirected,261,,,1
1832.PA-06.04.PHIL.txt,Alfred Niger,Undirected,262,,,1
1832.PA-06.04.PHIL.txt,C. Augustus,Undirected,263,,,1
1832.PA-06.04.PHIL.txt,Peter Osborn,Undirected,264,,,1
1832.PA-06.04.PHIL.txt,John Liverpool,Undirected,265,,,1
1832.PA-06.04.PHIL.txt,V. P.,Undirected,266,,,1
1832.PA-06.04.PHIL.txt,Abner Crocker,Undirected,267,,,1
1832.PA-06.04.PHIL.txt,Peter Spencer,Undirected,268,,,1
1832.PA-06.04.PHIL.txt,Richard Allen,Undirected,269,,,1
1832.PA-06.04.PHIL.txt,Cyrus Black,Undirected,270,,,1
1832.PA-06.04.PHIL.txt,Benjamin Pascal,Undirected,271,,,1
1832.PA-06.04.PHIL.txt,James E. Cornish,Undirected,272,,,1
1832.PA-06.04.PHIL.txt,Benjamin Lundy,Undirected,273,,,1
1832.PA-06.04.PHIL.txt,D. Coxsin,Undirected,274,,,1
1832.PA-06.04.PHIL.txt,J.C. Morel,Undirected,275,,,1
1832.PA-06.04.PHIL.txt,Robt,Undirected,276,,,1
1832.PA-06.04.PHIL.txt,P. A. Bell,Undirected,277,,,1
1832.PA-06.04.PHIL.txt,J. B. Vashon,Undirected,278,,,1
1832.PA-06.04.PHIL.txt,B. Paschal,Undirected,279,,,1
1832.PA-06.04.PHIL.txt,Robert Brown,Undirected,280,,,1
1832.PA-06.04.PHIL.txt,Thomas Butler,Undirected,281,,,1
1832.PA-06.04.PHIL.txt,C. Mathews,Undirected,282,,,1
1832.PA-06.04.PHIL.txt,George Johnson,Undirected,283,,,1
1832.PA-06.04.PHIL.txt,James Bird,Undirected,284,,,1
1832.PA-06.04.PHIL.txt,Wm. C. West,Undirected,285,,,1
1832.PA-06.04.PHIL.txt,Stephen H. Gloucester,Undirected,286,,,1
1832.PA-06.04.PHIL.txt,Simeon S. Jocelyn,Undirected,287,,,1
1832.PA-06.04.PHIL.txt,T. L. Jennings,Undirected,288,,,1
1832.PA-06.04.PHIL.txt,Harrison,Undirected,289,,,1
1832.PA-06.04.PHIL.txt,S. S. Jocelyn,Undirected,290,,,1
1832.PA-06.04.PHIL.txt,Jocelyn,Undirected,291,,,1
1832.PA-06.04.PHIL.txt,Samuel E. Cornish,Undirected,292,,,1
1832.PA-06.04.PHIL.txt,K. A. Hinton,Undirected,293,,,1
1832.PA-06.04.PHIL.txt,Cornish,Undirected,294,,,1
1832.PA-06.04.PHIL.txt,Peter Wiliams,Undirected,295,,,1
1832.PA-06.04.PHIL.txt,Peter Voglesang,Undirected,296,,,1
1832.PA-06.04.PHIL.txt,Arthur Tappan,Undirected,297,,,1
1832.PA-06.04.PHIL.txt,Peter Williams,Undirected,298,,,1
1832.PA-06.04.PHIL.txt,Thomas Downing,Undirected,299,,,1
1832.PA-06.04.PHIL.txt,Benjamin Latimore,Undirected,300,,,1
1832.PA-06.04.PHIL.txt,Charles Morton,Undirected,301,,,1
1832.PA-06.04.PHIL.txt,Francis March,Undirected,302,,,1
1832.PA-06.04.PHIL.txt,Jacob Deyes,Undirected,303,,,1
1832.PA-06.04.PHIL.txt,Henry Thompson,Undirected,304,,,1
1832.PA-06.04.PHIL.txt,Willis Jones,Undirected,305,,,1
1832.PA-06.04.PHIL.txt,Thomas Johnson,Undirected,306,,,1
1832.PA-06.04.PHIL.txt,John Potter,Undirected,307,,,1
1832.PA-06.04.PHIL.txt,Joseph Cassey,Undirected,308,,,1
1832.PA-06.04.PHIL.txt,Robert Douglass,Undirected,309,,,1
1832.PA-06.04.PHIL.txt,James Forten,Undirected,310,,,1
1832.PA-06.04.PHIL.txt,Robert Purvis,Undirected,311,,,1
1832.PA-06.04.PHIL.txt,Gardner,Undirected,312,,,1
1832.PA-06.04.PHIL.txt,Abraham Lewis,Undirected,313,,,1
1832.PA-06.04.PHIL.txt,Lewis Woodson,Undirected,314,,,1
1832.PA-06.04.PHIL.txt,Charles Butler,Undirected,315,,,1
1832.PA-06.04.PHIL.txt,Simmons,Undirected,316,,,1
1832.PA-06.04.PHIL.txt,Roland G. Robinson,Undirected,317,,,1
1832.PA-06.04.PHIL.txt,Dennis Berry,Undirected,318,,,1
1832.PA-06.04.PHIL.txt,Robert Roberts,Undirected,319,,,1
1832.PA-06.04.PHIL.txt,James G. Barbadoes,Undirected,320,,,1
1832.PA-06.04.PHIL.txt,Samuel Snowden,Undirected,321,,,1
1832.PA-06.04.PHIL.txt,Charles K. Kook,Undirected,322,,,1
1832.PA-06.04.PHIL.txt,Morris Anderson,Undirected,323,,,1
1832.PA-06.04.PHIL.txt,Richard C. Johnson,Undirected,324,,,1
1832.PA-06.04.PHIL.txt,H. Foster,Undirected,325,,,1
1832.PA-06.04.PHIL.txt,C. Munroe,Undirected,326,,,1
1832.PA-06.04.PHIL.txt,John Creed,Undirected,327,,,1
1832.PA-06.04.PHIL.txt,Alexander C. Lucas,Undirected,328,,,1
1832.PA-06.04.PHIL.txt,J. C. Bemen,Undirected,329,,,1
1832.PA-06.04.PHIL.txt,Joseph Gilbert,Undirected,330,,,1
1832.PA-06.04.PHIL.txt,Robert Henson,Undirected,331,,,1
1832.PA-06.04.PHIL.txt,James C. Cowes,Undirected,332,,,1
1832.PA-06.04.PHIL.txt,John Barclay,Undirected,333,,,1
1832.PA-06.04.PHIL.txt,Peter Petit,Undirected,334,,,1
1832.PA-06.04.PHIL.txt,Charles Anderson,Undirected,335,,,1
1832.PA-06.04.PHIL.txt,Adam Ray,Undirected,336,,,1
1832.PA-06.04.PHIL.txt,John Kelly,Undirected,337,,,1
1832.PA-06.04.PHIL.txt,Thomas Green,Undirected,338,,,1
1832.PA-06.04.PHIL.txt,James P. Walker,Undirected,339,,,1
1832.PA-06.04.PHIL.txt,Samuel G. Mathews,Undirected,340,,,1
1832.PA-06.04.PHIL.txt,Isaac Whipper,Undirected,341,,,1
1832.PA-06.04.PHIL.txt,Wm. S. Thomas,Undirected,342,,,1
1832.PA-06.04.PHIL.txt,Arthur Waring,Undirected,343,,,1
1832.PA-06.04.PHIL.txt,Isaac Carey,Undirected,344,,,1
1832.PA-06.04.PHIL.txt,Kennedy,Undirected,345,,,1
1832.PA-06.04.PHIL.txt,Hinton,Undirected,346,,,1
1832.PA-06.04.PHIL.txt,P. Drayton,Undirected,347,,,1
1832.PA-06.04.PHIL.txt,William L. Garrison,Undirected,348,,,1
1832.PA-06.04.PHIL.txt,Austin Stewart,Undirected,349,,,1
1832.PA-06.04.PHIL.txt,Grice,Undirected,350,,,1
1832.PA-06.04.PHIL.txt,Hezekiah Grice,Undirected,351,,,1
1832.PA-06.04.PHIL.txt,Bill,Undirected,352,,,1
1832.PA-06.04.PHIL.txt,William Lloyd Garrison,Undirected,353,,,1
1832.PA-06.04.PHIL.txt,W. Gardner,Undirected,354,,,1
1832.PA-06.04.PHIL.txt,Whipper,Undirected,355,,,1
1832.PA-06.04.PHIL.txt,Thomas Wiliiams,Undirected,356,,,1
1832.PA-06.04.PHIL.txt,J. G. Smith,Undirected,357,,,1
1832.PA-06.04.PHIL.txt,Thornas D. Coxsin,Undirected,358,,,1
1832.PA-06.04.PHIL.txt,Barbour,Undirected,359,,,1
1832.PA-06.04.PHIL.txt,Dennison,Undirected,360,,,1
1832.PA-06.04.PHIL.txt,Lloyd Garrison,Undirected,361,,,1
1832.PA-06.04.PHIL.txt,Aid-De-Camp,Undirected,362,,,1
1833.PA-06.03.PHIL.txt,Frederick A. Hinton,Undirected,363,,,1
1833.PA-06.03.PHIL.txt,Charles H. Levick,Undirected,364,,,1
1833.PA-06.03.PHIL.txt,Noah Cannon,Undirected,365,,,1
1833.PA-06.03.PHIL.txt,Abraham Williams,Undirected,366,,,1
1833.PA-06.03.PHIL.txt,Stephen H. Gloucester,Undirected,367,,,1
1833.PA-06.03.PHIL.txt,Robert Purvis,Undirected,368,,,1
1833.PA-06.03.PHIL.txt,William Whipper,Undirected,369,,,1
1833.PA-06.03.PHIL.txt,Abraham D. Shadd,Undirected,370,,,1
1833.PA-06.03.PHIL.txt,William Lewis,Undirected,371,,,1
1833.PA-06.03.PHIL.txt,Caleb Cregg,Undirected,372,,,1
1833.PA-06.03.PHIL.txt,Vincent Smith,Undirected,373,,,1
1833.PA-06.03.PHIL.txt,Jeremiah Miller,Undirected,374,,,1
1833.PA-06.03.PHIL.txt,Carlisle,Undirected,375,,,1
1833.PA-06.03.PHIL.txt,John Peck,Undirected,376,,,1
1833.PA-06.03.PHIL.txt,Thomas Butler,Undirected,377,,,1
1833.PA-06.03.PHIL.txt,Peter Gardiner,Undirected,378,,,1
