name1,name2
Rich,J. W. B. Smith
Rich,Messr
Rich,Rick
Rich,Smith
Rich,J.W. Loguen
Rich,J. W. Duffins '' Cor
Rich,Mcdonough
Rich,Morrel
Rich,H. Topp
Rich,W. Rich
Rich,J. W. Duffins
Rich,J. B. Smith
Rich,Duffin
Rich,Wm. J. Wilson
Rich,J. W Loguen
Rich,George Weir
Rich,Uriah Boston
Rich,Lougen
Rich,Loguen
Rich,H. M. Wilson
Rich,William J. Wilson
Rich,Charles B. Ray
Rich,Messrs. J. C. Morrel
Rich,J. W. C. Pennington
Rich,Wilson
Rich,John B. Vashon
Rich,Frederick Douglass
Rich,William Rich
Rich,Topp
Rich,Lewis H. Nelson
Rich,P. A. Bell
Rich,E. V. Clark
Rich,J. E. Brown
Rich,A. B. Platt
Rich,W. H. Storum
Rich,James Hall
Rich,Stephen Meyers
Rich,W. J. Wilson
Rich,J. N. Still
Rich,Wm. Tyson
Rich,Amos A. Freeman
Rich,A. B. Slater
Rich,W. W. Mathews
Rich,J. H. Storum
Rich,Charles Pain
Rich,George Morse
Rich,Meyers
Rich,Morse
Rich,Philip A. Bell
Rich,Edward V. Clark
Rich,Wm. W. Mathews
Rich,Charles Paine Lansinburgh
Rich,James Hall Chemung
Rich,William H. Storum Canandaigua
Rich,Nelson
Rich,J. C. Holly
Rich,Wm. Rich
Rich,James C. Morrel
Rich,James William Charles Pennington
Rich,Bell
Duffins,Wm. H. Topp
Duffins,Syracuse
Duffins,J. C. Morrel
Duffins,Wm. Rice
Duffins,Troy
Duffins,D. K. Mcdonough
Duffins,J. W. B. Smith
Duffins,Messr
Duffins,Rick
Duffins,Smith
Duffins,J.W. Loguen
Duffins,J. W. Duffins '' Cor
Duffins,Mcdonough
Duffins,Morrel
Duffins,H. Topp
Duffins,W. Rich
Duffins,J. W. Duffins
Duffins,J. B. Smith
Duffins,Duffin
Duffins,Wm. J. Wilson
Duffins,J. W Loguen
Duffins,George Weir
Duffins,Uriah Boston
Duffins,Lougen
Duffins,Loguen
Duffins,H. M. Wilson
Duffins,William J. Wilson
Duffins,Charles B. Ray
Duffins,Messrs. J. C. Morrel
Duffins,J. W. C. Pennington
Duffins,Wilson
Duffins,John B. Vashon
Duffins,Frederick Douglass
Duffins,William Rich
Duffins,Topp
Duffins,Lewis H. Nelson
Duffins,P. A. Bell
Duffins,E. V. Clark
Duffins,J. E. Brown
Duffins,A. B. Platt
Duffins,W. H. Storum
Duffins,James Hall
Duffins,Stephen Meyers
Duffins,W. J. Wilson
Duffins,J. N. Still
Duffins,Wm. Tyson
Duffins,Amos A. Freeman
Duffins,A. B. Slater
Duffins,W. W. Mathews
Duffins,J. H. Storum
Duffins,Charles Pain
Duffins,George Morse
Duffins,Meyers
Duffins,Morse
Duffins,Philip A. Bell
Duffins,Edward V. Clark
Duffins,Wm. W. Mathews
Duffins,Charles Paine Lansinburgh
Duffins,James Hall Chemung
Duffins,William H. Storum Canandaigua
Duffins,Nelson
Duffins,J. C. Holly
Duffins,Wm. Rich
Duffins,James C. Morrel
Duffins,James William Charles Pennington
Duffins,Bell
Wm. H. Topp,Syracuse
Wm. H. Topp,J. C. Morrel
Wm. H. Topp,Wm. Rice
Wm. H. Topp,Troy
Wm. H. Topp,D. K. Mcdonough
Wm. H. Topp,J. W. B. Smith
Wm. H. Topp,Messr
Wm. H. Topp,Rick
Wm. H. Topp,Smith
Wm. H. Topp,J.W. Loguen
Wm. H. Topp,J. W. Duffins '' Cor
Wm. H. Topp,Mcdonough
Wm. H. Topp,Morrel
Wm. H. Topp,H. Topp
Wm. H. Topp,W. Rich
Wm. H. Topp,J. W. Duffins
Wm. H. Topp,J. B. Smith
Wm. H. Topp,Duffin
Wm. H. Topp,Wm. J. Wilson
Wm. H. Topp,J. W Loguen
Wm. H. Topp,George Weir
Wm. H. Topp,Uriah Boston
Wm. H. Topp,Lougen
Wm. H. Topp,Loguen
Wm. H. Topp,H. M. Wilson
Wm. H. Topp,William J. Wilson
Wm. H. Topp,Charles B. Ray
Wm. H. Topp,Messrs. J. C. Morrel
Wm. H. Topp,J. W. C. Pennington
Wm. H. Topp,Wilson
Wm. H. Topp,John B. Vashon
Wm. H. Topp,Frederick Douglass
Wm. H. Topp,William Rich
Wm. H. Topp,Topp
Wm. H. Topp,Lewis H. Nelson
Wm. H. Topp,P. A. Bell
Wm. H. Topp,E. V. Clark
Wm. H. Topp,J. E. Brown
Wm. H. Topp,A. B. Platt
Wm. H. Topp,W. H. Storum
Wm. H. Topp,James Hall
Wm. H. Topp,Stephen Meyers
Wm. H. Topp,W. J. Wilson
Wm. H. Topp,J. N. Still
Wm. H. Topp,Wm. Tyson
Wm. H. Topp,Amos A. Freeman
Wm. H. Topp,A. B. Slater
Wm. H. Topp,W. W. Mathews
Wm. H. Topp,J. H. Storum
Wm. H. Topp,Charles Pain
Wm. H. Topp,George Morse
Wm. H. Topp,Meyers
Wm. H. Topp,Morse
Wm. H. Topp,Philip A. Bell
Wm. H. Topp,Edward V. Clark
Wm. H. Topp,Wm. W. Mathews
Wm. H. Topp,Charles Paine Lansinburgh
Wm. H. Topp,James Hall Chemung
Wm. H. Topp,William H. Storum Canandaigua
Wm. H. Topp,Nelson
Wm. H. Topp,J. C. Holly
Wm. H. Topp,Wm. Rich
Wm. H. Topp,James C. Morrel
Wm. H. Topp,James William Charles Pennington
Wm. H. Topp,Bell
Syracuse,J. C. Morrel
Syracuse,Wm. Rice
Syracuse,Troy
Syracuse,D. K. Mcdonough
Syracuse,J. W. B. Smith
Syracuse,Messr
Syracuse,Rick
Syracuse,Smith
Syracuse,J.W. Loguen
Syracuse,J. W. Duffins '' Cor
Syracuse,Mcdonough
Syracuse,Morrel
Syracuse,H. Topp
Syracuse,W. Rich
Syracuse,J. W. Duffins
Syracuse,J. B. Smith
Syracuse,Duffin
Syracuse,Wm. J. Wilson
Syracuse,J. W Loguen
Syracuse,George Weir
Syracuse,Uriah Boston
Syracuse,Lougen
Syracuse,Loguen
Syracuse,H. M. Wilson
Syracuse,William J. Wilson
Syracuse,Charles B. Ray
Syracuse,Messrs. J. C. Morrel
Syracuse,J. W. C. Pennington
Syracuse,Wilson
Syracuse,John B. Vashon
Syracuse,Frederick Douglass
Syracuse,William Rich
Syracuse,Topp
Syracuse,Lewis H. Nelson
Syracuse,P. A. Bell
Syracuse,E. V. Clark
Syracuse,J. E. Brown
Syracuse,A. B. Platt
Syracuse,W. H. Storum
Syracuse,James Hall
Syracuse,Stephen Meyers
Syracuse,W. J. Wilson
Syracuse,J. N. Still
Syracuse,Wm. Tyson
Syracuse,Amos A. Freeman
Syracuse,A. B. Slater
Syracuse,W. W. Mathews
Syracuse,J. H. Storum
Syracuse,Charles Pain
Syracuse,George Morse
Syracuse,Meyers
Syracuse,Morse
Syracuse,Philip A. Bell
Syracuse,Edward V. Clark
Syracuse,Wm. W. Mathews
Syracuse,Charles Paine Lansinburgh
Syracuse,James Hall Chemung
Syracuse,William H. Storum Canandaigua
Syracuse,Nelson
Syracuse,J. C. Holly
Syracuse,Wm. Rich
Syracuse,James C. Morrel
Syracuse,James William Charles Pennington
Syracuse,Bell
J. C. Morrel,Wm. Rice
J. C. Morrel,Troy
J. C. Morrel,D. K. Mcdonough
J. C. Morrel,J. W. B. Smith
J. C. Morrel,Messr
J. C. Morrel,Rick
J. C. Morrel,Smith
J. C. Morrel,J.W. Loguen
J. C. Morrel,J. W. Duffins '' Cor
J. C. Morrel,Mcdonough
J. C. Morrel,Morrel
J. C. Morrel,H. Topp
J. C. Morrel,W. Rich
J. C. Morrel,J. W. Duffins
J. C. Morrel,J. B. Smith
J. C. Morrel,Duffin
J. C. Morrel,Wm. J. Wilson
J. C. Morrel,J. W Loguen
J. C. Morrel,George Weir
J. C. Morrel,Uriah Boston
J. C. Morrel,Lougen
J. C. Morrel,Loguen
J. C. Morrel,H. M. Wilson
J. C. Morrel,William J. Wilson
J. C. Morrel,Charles B. Ray
J. C. Morrel,Messrs. J. C. Morrel
J. C. Morrel,J. W. C. Pennington
J. C. Morrel,Wilson
J. C. Morrel,John B. Vashon
J. C. Morrel,Frederick Douglass
J. C. Morrel,William Rich
J. C. Morrel,Topp
J. C. Morrel,Lewis H. Nelson
J. C. Morrel,P. A. Bell
J. C. Morrel,E. V. Clark
J. C. Morrel,J. E. Brown
J. C. Morrel,A. B. Platt
J. C. Morrel,W. H. Storum
J. C. Morrel,James Hall
J. C. Morrel,Stephen Meyers
J. C. Morrel,W. J. Wilson
J. C. Morrel,J. N. Still
J. C. Morrel,Wm. Tyson
J. C. Morrel,Amos A. Freeman
J. C. Morrel,A. B. Slater
J. C. Morrel,W. W. Mathews
J. C. Morrel,J. H. Storum
J. C. Morrel,Charles Pain
J. C. Morrel,George Morse
J. C. Morrel,Meyers
J. C. Morrel,Morse
J. C. Morrel,Philip A. Bell
J. C. Morrel,Edward V. Clark
J. C. Morrel,Wm. W. Mathews
J. C. Morrel,Charles Paine Lansinburgh
J. C. Morrel,James Hall Chemung
J. C. Morrel,William H. Storum Canandaigua
J. C. Morrel,Nelson
J. C. Morrel,J. C. Holly
J. C. Morrel,Wm. Rich
J. C. Morrel,James C. Morrel
J. C. Morrel,James William Charles Pennington
J. C. Morrel,Bell
Wm. Rice,Troy
Wm. Rice,D. K. Mcdonough
Wm. Rice,J. W. B. Smith
Wm. Rice,Messr
Wm. Rice,Rick
Wm. Rice,Smith
Wm. Rice,J.W. Loguen
Wm. Rice,J. W. Duffins '' Cor
Wm. Rice,Mcdonough
Wm. Rice,Morrel
Wm. Rice,H. Topp
Wm. Rice,W. Rich
Wm. Rice,J. W. Duffins
Wm. Rice,J. B. Smith
Wm. Rice,Duffin
Wm. Rice,Wm. J. Wilson
Wm. Rice,J. W Loguen
Wm. Rice,George Weir
Wm. Rice,Uriah Boston
Wm. Rice,Lougen
Wm. Rice,Loguen
Wm. Rice,H. M. Wilson
Wm. Rice,William J. Wilson
Wm. Rice,Charles B. Ray
Wm. Rice,Messrs. J. C. Morrel
Wm. Rice,J. W. C. Pennington
Wm. Rice,Wilson
Wm. Rice,John B. Vashon
Wm. Rice,Frederick Douglass
Wm. Rice,William Rich
Wm. Rice,Topp
Wm. Rice,Lewis H. Nelson
Wm. Rice,P. A. Bell
Wm. Rice,E. V. Clark
Wm. Rice,J. E. Brown
Wm. Rice,A. B. Platt
Wm. Rice,W. H. Storum
Wm. Rice,James Hall
Wm. Rice,Stephen Meyers
Wm. Rice,W. J. Wilson
Wm. Rice,J. N. Still
Wm. Rice,Wm. Tyson
Wm. Rice,Amos A. Freeman
Wm. Rice,A. B. Slater
Wm. Rice,W. W. Mathews
Wm. Rice,J. H. Storum
Wm. Rice,Charles Pain
Wm. Rice,George Morse
Wm. Rice,Meyers
Wm. Rice,Morse
Wm. Rice,Philip A. Bell
Wm. Rice,Edward V. Clark
Wm. Rice,Wm. W. Mathews
Wm. Rice,Charles Paine Lansinburgh
Wm. Rice,James Hall Chemung
Wm. Rice,William H. Storum Canandaigua
Wm. Rice,Nelson
Wm. Rice,J. C. Holly
Wm. Rice,Wm. Rich
Wm. Rice,James C. Morrel
Wm. Rice,James William Charles Pennington
Wm. Rice,Bell
Troy,D. K. Mcdonough
Troy,J. W. B. Smith
Troy,Messr
Troy,Rick
Troy,Smith
Troy,J.W. Loguen
Troy,J. W. Duffins '' Cor
Troy,Mcdonough
Troy,Morrel
Troy,H. Topp
Troy,W. Rich
Troy,J. W. Duffins
Troy,J. B. Smith
Troy,Duffin
Troy,Wm. J. Wilson
Troy,J. W Loguen
Troy,George Weir
Troy,Uriah Boston
Troy,Lougen
Troy,Loguen
Troy,H. M. Wilson
Troy,William J. Wilson
Troy,Charles B. Ray
Troy,Messrs. J. C. Morrel
Troy,J. W. C. Pennington
Troy,Wilson
Troy,John B. Vashon
Troy,Frederick Douglass
Troy,William Rich
Troy,Topp
Troy,Lewis H. Nelson
Troy,P. A. Bell
Troy,E. V. Clark
Troy,J. E. Brown
Troy,A. B. Platt
Troy,W. H. Storum
Troy,James Hall
Troy,Stephen Meyers
Troy,W. J. Wilson
Troy,J. N. Still
Troy,Wm. Tyson
Troy,Amos A. Freeman
Troy,A. B. Slater
Troy,W. W. Mathews
Troy,J. H. Storum
Troy,Charles Pain
Troy,George Morse
Troy,Meyers
Troy,Morse
Troy,Philip A. Bell
Troy,Edward V. Clark
Troy,Wm. W. Mathews
Troy,Charles Paine Lansinburgh
Troy,James Hall Chemung
Troy,William H. Storum Canandaigua
Troy,Nelson
Troy,J. C. Holly
Troy,Wm. Rich
Troy,James C. Morrel
Troy,James William Charles Pennington
Troy,Bell
D. K. Mcdonough,J. W. B. Smith
D. K. Mcdonough,Messr
D. K. Mcdonough,Rick
D. K. Mcdonough,Smith
D. K. Mcdonough,J.W. Loguen
D. K. Mcdonough,J. W. Duffins '' Cor
D. K. Mcdonough,Mcdonough
D. K. Mcdonough,Morrel
D. K. Mcdonough,H. Topp
D. K. Mcdonough,W. Rich
D. K. Mcdonough,J. W. Duffins
D. K. Mcdonough,J. B. Smith
D. K. Mcdonough,Duffin
D. K. Mcdonough,Wm. J. Wilson
D. K. Mcdonough,J. W Loguen
D. K. Mcdonough,George Weir
D. K. Mcdonough,Uriah Boston
D. K. Mcdonough,Lougen
D. K. Mcdonough,Loguen
D. K. Mcdonough,H. M. Wilson
D. K. Mcdonough,William J. Wilson
D. K. Mcdonough,Charles B. Ray
D. K. Mcdonough,Messrs. J. C. Morrel
D. K. Mcdonough,J. W. C. Pennington
D. K. Mcdonough,Wilson
D. K. Mcdonough,John B. Vashon
D. K. Mcdonough,Frederick Douglass
D. K. Mcdonough,William Rich
D. K. Mcdonough,Topp
D. K. Mcdonough,Lewis H. Nelson
D. K. Mcdonough,P. A. Bell
D. K. Mcdonough,E. V. Clark
D. K. Mcdonough,J. E. Brown
D. K. Mcdonough,A. B. Platt
D. K. Mcdonough,W. H. Storum
D. K. Mcdonough,James Hall
D. K. Mcdonough,Stephen Meyers
D. K. Mcdonough,W. J. Wilson
D. K. Mcdonough,J. N. Still
D. K. Mcdonough,Wm. Tyson
D. K. Mcdonough,Amos A. Freeman
D. K. Mcdonough,A. B. Slater
D. K. Mcdonough,W. W. Mathews
D. K. Mcdonough,J. H. Storum
D. K. Mcdonough,Charles Pain
D. K. Mcdonough,George Morse
D. K. Mcdonough,Meyers
D. K. Mcdonough,Morse
D. K. Mcdonough,Philip A. Bell
D. K. Mcdonough,Edward V. Clark
D. K. Mcdonough,Wm. W. Mathews
D. K. Mcdonough,Charles Paine Lansinburgh
D. K. Mcdonough,James Hall Chemung
D. K. Mcdonough,William H. Storum Canandaigua
D. K. Mcdonough,Nelson
D. K. Mcdonough,J. C. Holly
D. K. Mcdonough,Wm. Rich
D. K. Mcdonough,James C. Morrel
D. K. Mcdonough,James William Charles Pennington
D. K. Mcdonough,Bell
J. W. B. Smith,Messr
J. W. B. Smith,Rick
J. W. B. Smith,Smith
J. W. B. Smith,J.W. Loguen
J. W. B. Smith,J. W. Duffins '' Cor
J. W. B. Smith,Mcdonough
J. W. B. Smith,Morrel
J. W. B. Smith,H. Topp
J. W. B. Smith,W. Rich
J. W. B. Smith,J. W. Duffins
J. W. B. Smith,J. B. Smith
J. W. B. Smith,Duffin
J. W. B. Smith,Wm. J. Wilson
J. W. B. Smith,J. W Loguen
J. W. B. Smith,George Weir
J. W. B. Smith,Uriah Boston
J. W. B. Smith,Lougen
J. W. B. Smith,Loguen
J. W. B. Smith,H. M. Wilson
J. W. B. Smith,William J. Wilson
J. W. B. Smith,Charles B. Ray
J. W. B. Smith,Messrs. J. C. Morrel
J. W. B. Smith,J. W. C. Pennington
J. W. B. Smith,Wilson
J. W. B. Smith,John B. Vashon
J. W. B. Smith,Frederick Douglass
J. W. B. Smith,William Rich
J. W. B. Smith,Topp
J. W. B. Smith,Lewis H. Nelson
J. W. B. Smith,P. A. Bell
J. W. B. Smith,E. V. Clark
J. W. B. Smith,J. E. Brown
J. W. B. Smith,A. B. Platt
J. W. B. Smith,W. H. Storum
J. W. B. Smith,James Hall
J. W. B. Smith,Stephen Meyers
J. W. B. Smith,W. J. Wilson
J. W. B. Smith,J. N. Still
J. W. B. Smith,Wm. Tyson
J. W. B. Smith,Amos A. Freeman
J. W. B. Smith,A. B. Slater
J. W. B. Smith,W. W. Mathews
J. W. B. Smith,J. H. Storum
J. W. B. Smith,Charles Pain
J. W. B. Smith,George Morse
J. W. B. Smith,Meyers
J. W. B. Smith,Morse
J. W. B. Smith,Philip A. Bell
J. W. B. Smith,Edward V. Clark
J. W. B. Smith,Wm. W. Mathews
J. W. B. Smith,Charles Paine Lansinburgh
J. W. B. Smith,James Hall Chemung
J. W. B. Smith,William H. Storum Canandaigua
J. W. B. Smith,Nelson
J. W. B. Smith,J. C. Holly
J. W. B. Smith,Wm. Rich
J. W. B. Smith,James C. Morrel
J. W. B. Smith,James William Charles Pennington
J. W. B. Smith,Bell
Messr,Rick
Messr,Smith
Messr,J.W. Loguen
Messr,J. W. Duffins '' Cor
Messr,Mcdonough
Messr,Morrel
Messr,H. Topp
Messr,W. Rich
Messr,J. W. Duffins
Messr,J. B. Smith
Messr,Duffin
Messr,Wm. J. Wilson
Messr,J. W Loguen
Messr,George Weir
Messr,Uriah Boston
Messr,Lougen
Messr,Loguen
Messr,H. M. Wilson
Messr,William J. Wilson
Messr,Charles B. Ray
Messr,Messrs. J. C. Morrel
Messr,J. W. C. Pennington
Messr,Wilson
Messr,John B. Vashon
Messr,Frederick Douglass
Messr,William Rich
Messr,Topp
Messr,Lewis H. Nelson
Messr,P. A. Bell
Messr,E. V. Clark
Messr,J. E. Brown
Messr,A. B. Platt
Messr,W. H. Storum
Messr,James Hall
Messr,Stephen Meyers
Messr,W. J. Wilson
Messr,J. N. Still
Messr,Wm. Tyson
Messr,Amos A. Freeman
Messr,A. B. Slater
Messr,W. W. Mathews
Messr,J. H. Storum
Messr,Charles Pain
Messr,George Morse
Messr,Meyers
Messr,Morse
Messr,Philip A. Bell
Messr,Edward V. Clark
Messr,Wm. W. Mathews
Messr,Charles Paine Lansinburgh
Messr,James Hall Chemung
Messr,William H. Storum Canandaigua
Messr,Nelson
Messr,J. C. Holly
Messr,Wm. Rich
Messr,James C. Morrel
Messr,James William Charles Pennington
Messr,Bell
Rick,Smith
Rick,J.W. Loguen
Rick,J. W. Duffins '' Cor
Rick,Mcdonough
Rick,Morrel
Rick,H. Topp
Rick,W. Rich
Rick,J. W. Duffins
Rick,J. B. Smith
Rick,Duffin
Rick,Wm. J. Wilson
Rick,J. W Loguen
Rick,George Weir
Rick,Uriah Boston
Rick,Lougen
Rick,Loguen
Rick,H. M. Wilson
Rick,William J. Wilson
Rick,Charles B. Ray
Rick,Messrs. J. C. Morrel
Rick,J. W. C. Pennington
Rick,Wilson
Rick,John B. Vashon
Rick,Frederick Douglass
Rick,William Rich
Rick,Topp
Rick,Lewis H. Nelson
Rick,P. A. Bell
Rick,E. V. Clark
Rick,J. E. Brown
Rick,A. B. Platt
Rick,W. H. Storum
Rick,James Hall
Rick,Stephen Meyers
Rick,W. J. Wilson
Rick,J. N. Still
Rick,Wm. Tyson
Rick,Amos A. Freeman
Rick,A. B. Slater
Rick,W. W. Mathews
Rick,J. H. Storum
Rick,Charles Pain
Rick,George Morse
Rick,Meyers
Rick,Morse
Rick,Philip A. Bell
Rick,Edward V. Clark
Rick,Wm. W. Mathews
Rick,Charles Paine Lansinburgh
Rick,James Hall Chemung
Rick,William H. Storum Canandaigua
Rick,Nelson
Rick,J. C. Holly
Rick,Wm. Rich
Rick,James C. Morrel
Rick,James William Charles Pennington
Rick,Bell
Smith,J.W. Loguen
Smith,J. W. Duffins '' Cor
Smith,Mcdonough
Smith,Morrel
Smith,H. Topp
Smith,W. Rich
Smith,J. W. Duffins
Smith,J. B. Smith
Smith,Duffin
Smith,Wm. J. Wilson
Smith,J. W Loguen
Smith,George Weir
Smith,Uriah Boston
Smith,Lougen
Smith,Loguen
Smith,H. M. Wilson
Smith,William J. Wilson
Smith,Charles B. Ray
Smith,Messrs. J. C. Morrel
Smith,J. W. C. Pennington
Smith,Wilson
Smith,John B. Vashon
Smith,Frederick Douglass
Smith,William Rich
Smith,Topp
Smith,Lewis H. Nelson
Smith,P. A. Bell
Smith,E. V. Clark
Smith,J. E. Brown
Smith,A. B. Platt
Smith,W. H. Storum
Smith,James Hall
Smith,Stephen Meyers
Smith,W. J. Wilson
Smith,J. N. Still
Smith,Wm. Tyson
Smith,Amos A. Freeman
Smith,A. B. Slater
Smith,W. W. Mathews
Smith,J. H. Storum
Smith,Charles Pain
Smith,George Morse
Smith,Meyers
Smith,Morse
Smith,Philip A. Bell
Smith,Edward V. Clark
Smith,Wm. W. Mathews
Smith,Charles Paine Lansinburgh
Smith,James Hall Chemung
Smith,William H. Storum Canandaigua
Smith,Nelson
Smith,J. C. Holly
Smith,Wm. Rich
Smith,James C. Morrel
Smith,James William Charles Pennington
Smith,Bell
