Mary A. Shadd
Brackenridge,0.9990606904029846
V. P. -- H. H. Mauday,0.9989398717880249
Thomas Wiliiams,0.9988418221473694
Barbour,0.9987586140632629
Wm. L. Garrison
H. M. Turner,0.9960046410560608
H. Ringgold,0.9941701889038086
Wayman,0.9931573867797852
Sayres,0.9928860068321228
Fisk,0.9916068315505981
Howland,0.9903074502944946
Blain,0.9902952909469604
Marr,0.9902703166007996
Frederick Douglas,0.9902641773223877
E. Glover,0.9901762008666992
Lloyd Garrison
Leonard Scott,0.9995642304420471
Cor,0.9995157718658447
Stephen H. Gloucester,0.9993706941604614
Thomas Banks,0.9993119239807129
Joseph Burton,0.9992424249649048
Samuel Hiner,0.9989573955535889
Isaac Whipper,0.9988493919372559
Charles Butler,0.9986282587051392
James Cornish,0.9985760450363159
Arthur Tappan,0.9984828233718872
Frederick Douglass
Harris,0.931206464767456
Montgomery,0.625385046005249
Garnett,0.6201026439666748
J. Houston,0.6189301013946533
Grimes,0.5913362503051758
N. W. Cuney,0.5825109481811523
J. Anderson,0.5580288171768188
George D. Johnson,0.5572599768638611
Robert Caldwell,0.5518262386322021
William Lambert,0.5393763780593872
Frederick -Rsb- Douglass
H. Mcdougall,0.9996705651283264
Henry F. Thompson,0.9994416236877441
A. J. White,0.9994008541107178
E. K. Knight,0.9993734359741211
Edward R. Phelps,0.9993531703948975
William H. Harper,0.9993261694908142
Clayton Miller,0.9992069005966187
Edward P. Duplex,0.9991915225982666
Frederic G. Barbadoes,0.9990818500518799
Alfred White,0.9989885091781616
Frederick Douglas
Lightfoot,0.9971294403076172
William Ruth,0.996731162071228
J. Jones,0.9957239627838135
Richard Copeland,0.9954586029052734
Kenyon,0.9952986836433411
Andrews,0.9947599768638611
Dayton,0.994610071182251
H. Francis,0.9945327043533325
William H. Burnham,0.9944758415222168
Allan Jones,0.9943145513534546
Fredrick Douglass
Peter A. Bell,0.9976820349693298
Daniel Morgan,0.9965653419494629
James Presser,0.9959349036216736
Ulysses B. Vidal,0.9958405494689941
G. W. Reed,0.9956772923469543
Peter M. Gray,0.9956056475639343
Mary A. Shadd,0.9954849481582642
J. C. White,0.9953636527061462
Basil Macal,0.9952924847602844
Benjamin B. Moore,0.9952360391616821
Frederic Douglass
N. Y. ; S. E. Cornish,0.9988101124763489
James Fountain,0.9987239837646484
W. Watson,0.9986861944198608
A. M. Summer,0.9984735250473022
Jermin W. Loguen,0.9983044862747192
W. H. Yancy,0.9982532262802124
W. W. Matthews,0.9981334805488586
James Sharpe,0.9981262683868408
J. Jeffrey,0.9979777336120605
Penn Yan,0.9979122281074524
Fred ' K Douglass
James Davenger,0.9995759129524231
William Howard Day,0.9992630481719971
Preston G. Wells,0.9992488622665405
Walter K. Mower,0.9992318153381348
Corris,0.9990518093109131
Cunandaigua,0.9989949464797974
Wm. P. Newman,0.9989665150642395
Singleton Jones,0.9989628195762634
Isaac Deyo,0.9988662004470825
Andrew B. Slater,0.9987660050392151
Fred Douglass
J. C. Ellis,0.9999185800552368
A. C. Garner,0.9999003410339355
R. M. Jones,0.9998988509178162
J. B. Raynor,0.9998974800109863
Charles Ferrel,0.9998902082443237
C. C. Milligan,0.9998846650123596
J. H. Collins,0.999881386756897
D. Abner,0.999873697757721
Caldwell,0.9998723864555359
J. H. Bandy,0.9998714327812195
F. Douglass
W.W. Brown,0.9891340732574463
William Douglass,0.9846298694610596
George T. Downing,0.980431318283081
George Weir,0.978959321975708
Wm. W. Brown,0.9776800870895386
Enoch Moore,0.9756477475166321
Lee,0.9707452058792114
H. Johnson,0.9680788516998291
Wright,0.9670790433883667
Peyton Harris,0.9623115062713623
Douglass
Langston,0.9164316654205322
Jesus Christ,0.8772821426391602
Watson,0.8731985688209534
Chas,0.8492223620414734
C. H. Langston,0.816529393196106
D. Jenkins,0.8145879507064819
Warren,0.8083796501159668
W. H. Day,0.8083786964416504
William H. Day,0.8076564073562622
John Mercer Langston,0.8059766888618469
Samuel E. Cornish
Joseph Cassey,0.9949483275413513
N. J.,0.9944248199462891
Nathan Johnson,0.9937207698822021
Charles Morton,0.988105058670044
Pennington,0.987424910068512
Jehovah,0.9850819706916809
Gurley,0.9848576784133911
Morel,0.9800025224685669
Junius C. Morel,0.9735085964202881
Charles W. Gardner,0.9715591073036194
N. Y. ; S. E. Cornish
James Fountain,0.9991114735603333
Frederic Douglass,0.9988099336624146
James Sharpe,0.9987991452217102
W. Watson,0.9985789060592651
Jason Jeffrey,0.9985558390617371
W. H. Yancy,0.9984936714172363
A. M. Summer,0.9983943700790405
J. Jeffrey,0.9982653856277466
W. W. Matthews,0.9980234503746033
James H. Gloucester,0.9980000257492065
Henry Bibb
J. M. Brown,0.9705504179000854
Napoleon,0.9684641361236572
J. W. Brooks,0.9658554196357727
Perkins,0.9648852348327637
Putnam,0.9627633094787598
Stephens,0.9608138799667358
Wesley,0.9606107473373413
R. W. Fitzhugh,0.958956241607666
Bishop Onderdonk,0.9550735354423523
Samuel R. Ward,0.9545320272445679
N. J. Henry Bibb
A. Morrison,0.9992575645446777
T. B. Potter,0.9990278482437134
J.B. Clarke,0.9990053176879883
Theodore Dwight,0.9989519715309143
L. Black,0.9989274144172668
N. Thatcher,0.998814582824707
William Anderson,0.9987577199935913
Middleton,0.9987490177154541
Henry Nott,0.9986907243728638
George L. Williams,0.9986209869384766
Messrs Bibb
Fisher,0.9987696409225464
Thomas Smallwood,0.9985332489013672
John J. Carey,0.9984847903251648
G. Carey,0.9983322024345398
J.T. Fisher,0.9981203079223633
H.R. Thomas,0.9981034994125366
A. Anderson,0.9980922341346741
J Lyles,0.9980833530426025
J T Fisher,0.9980475306510925
J D Tinsley,0.9979492425918579
H. Bibb
William Lambert,0.9609017372131348
J. Anderson,0.9437219500541687
J. T. Fisher,0.9376601576805115
J.S. Cary,0.93497234582901
J.C. Brown,0.9349061250686646
A. Smith,0.9343116879463196
F. Degroat,0.9340171813964844
William H. Harris,0.933478593826294
H. Henson,0.932036817073822
John Scoble,0.9319004416465759
Bibb
Payton Harris,0.8961507081985474
J. Wilson,0.8893125057220459
Charles Williams,0.8822846412658691
G. Weir,0.8813230991363525
H.A. Thompson,0.8735707402229309
John Emery Burr,0.8697900772094727
Uriah W. R. Pelham,0.8670899271965027
J.L. Smith,0.8652836680412292
Sarah Harris,0.8639301061630249
Wm. F. Bouchet,0.8636118173599243
Philip A. Bell
G. Barbadoes,0.9834911823272705
Hughes,0.9735939502716064
Bacon,0.9647043943405151
Bell,0.9613138437271118
Benjamin Stokely,0.914850115776062
Prudence Crandall,0.9123795032501221
John Cook,0.9119539260864258
Vincent Smith,0.9092548489570618
H. Sipkins,0.9073817133903503
Rhuben Rhuben,0.9073275327682495
Philip Bell
K. A. Hinton,0.9993829727172852
Samuel Todd,0.9993095397949219
V. P. -- H. H. Mauday,0.9990352392196655
Alexander C. Lucas,0.9989529848098755
Barbour,0.9989320039749146
A. D. Shad,0.9988516569137573
T. Coxsin,0.9988415241241455
L. I. -- Jacob Deyes,0.9987625479698181
John P. Thompson,0.998761773109436
John Potter,0.9987540245056152
Bell
G. Barbadoes,0.9775502681732178
Hughes,0.9770395755767822
Philip A. Bell,0.9613136053085327
Bacon,0.9428925514221191
Emmet,0.9273016452789307
W. Miller,0.9218976497650146
Barbadoes,0.91789311170578
George Iii,0.9173569083213806
Hubbard,0.8872056007385254
Cornish,0.8741808533668518
James Mccune Smith
H. Topp,0.9872056245803833
Charles L. Reason,0.9798063635826111
E. N. Hall,0.9797765016555786
Lewis Jackson,0.9788557887077332
W. Gordon,0.9776610136032104
Wm H. Topp,0.9776345491409302
Lewis Hayden,0.9764053821563721
Topp,0.9763072729110718
Wm. P. Mcintyre,0.9758546352386475
Hayden,0.9757389426231384
J.Mccune Smith
Henry H Gamet,0.9993478059768677
Moses A. Jackson,0.9991961717605591
N. Y. Minutes,0.9989655017852783
W W Brown,0.9989127516746521
William A. Tyson,0.9988961219787598
Wm W. Brown,0.9988670349121094
Morton,0.9987308382987976
Chas B Ray,0.9987143874168396
Geo W Gordon,0.9986672401428223
Littleton Becket,0.9986362457275391
J. Mccune Smith
Wm. C. Nell,0.9819617867469788
Kenney,0.9809311628341675
J. N. Still,0.9777988195419312
W. H. Topp,0.9768869280815125
C. Nell,0.9763851165771484
B. Ray,0.9747040271759033
A. M. Sumner,0.9739350080490112
L. Harper,0.9684686660766602
W. C. Nell,0.9679907560348511
John N. Still,0.9645423889160156
J. Mc.Smith
Thomas Van Rensselaer,0.998828649520874
T. Van Rensselaer,0.9987673759460449
A. Hooper,0.9984655380249023
George B. Wilson,0.9984270334243774
James Blair Webb,0.9983786940574646
Benjamin Cutter,0.998363196849823
R H Johnson,0.9982013702392578
Robert Barks,0.9981496334075928
Benj Wheeden,0.9981177449226379
P.G. Smith,0.9979485273361206
J. M'Cune Smith
U. B. Vidal,0.9987872838973999
A. B. Platt,0.9978665113449097
Moulton,0.9977543950080872
W. B. Powell,0.9972867965698242
J. W. Duffins '' Cor,0.9970015287399292
Morrel,0.9965808987617493
Hunt,0.9963541626930237
Bouck,0.9961404800415039
James William Charles Pennington,0.9960309267044067
Henson,0.9958604574203491
James Mccune
James Jackson,0.9996340274810791
Wm. P Mcintyre C.S. Morton,0.9994457364082336
Peter Johnson,0.9994040131568909
Peter Ofdyke,0.9993050694465637
Powel,0.9992703199386597
J. W. Randolph,0.9992271661758423
G.B. Moreton,0.9992242455482483
John T. Simpson,0.9991850852966309
Serrington,0.9991210699081421
Albert Brown,0.999077320098877
James Smith
Reynolds,0.9966502785682678
W. H. Woods,0.9952393770217896
W. M. Mcdonald,0.995203971862793
J. B. Scott,0.9949042797088623
Sadie Nelson,0.9946942925453186
C. B. Stephens,0.9946120381355286
Gonzales,0.9944685697555542
A. B. Miller,0.9944612383842468
Robert Armstrong,0.9943819046020508
J. W. Jamison,0.9943481683731079
Mccune Smith
Passmore Williamson,0.9982661604881287
James Leonard,0.9980175495147705
William J. Watkins,0.9975792765617371
Wm. J. Watkins,0.9973059892654419
J. C. Beeman,0.9965442419052124
Jane Johnson,0.995999813079834
John F. Willams,0.9959109425544739
J. R. V. Morgan,0.9958394169807434
J. F. Williams,0.9956898093223572
G. D. Washington,0.9953289031982422
J. M. C. Smith
John Spence,0.999526858329773
J W Pennington,0.9992177486419678
Robert Duaney,0.9990036487579346
R. D. Kenney,0.9989939332008362
H Morton,0.9989727735519409
J B Webb,0.9989529252052307
J H Henderson,0.9989102482795715
Henry Watson,0.9988757371902466
Chas C Seth,0.9988582134246826
Abraham Caldwell,0.9988449811935425
J. M. Smith
Josh Billings,0.9998271465301514
Thomas Richardson,0.9997259378433228
A. Burgeois,0.9997009038925171
C. G. Wimbush,0.999609649181366
Volsci,0.9995685815811157
J. C. Napier,0.9995589852333069
T. Tanner,0.9995409250259399
Edmonia Lewis,0.9995371103286743
Gregory,0.9995071887969971
Lynch,0.9994955062866211
J.M. Smith
Elbert Head,0.9998277425765991
W. P. Pledger,0.9997963905334473
T. H. Green,0.9997879266738892
S. Griffith,0.9997857213020325
J. H. Rainey,0.9997745752334595
F. L. Barnett,0.9997686743736267
G. H. Shaffer,0.9997674226760864
Gregory,0.9997634887695312
Toussaint,0.9997627139091492
Tom Paine,0.9997590184211731
T. Van Rensselaer
J. Mc.Smith,0.9987673759460449
George B. Wilson,0.9982599020004272
Thomas Van Rensselaer,0.9979796409606934
A. Hooper,0.9976996183395386
Spense,0.997604489326477
James Blair Webb,0.9975771903991699
Benj Wheeden,0.9975225925445557
P. I. Schuyler,0.9974727034568787
George Wilson,0.997380793094635
Wm. Warren,0.9972704648971558
Thomas Van Renselear
T. L. Jinnings,0.999494194984436
Thomas I. Jinnings,0.9993801116943359
R. F. Wake,0.9991574287414551
Jinnings,0.9991523623466492
Henry Frisby,0.9990347027778625
William C. Jeffers,0.9989702105522156
Paul Drayton,0.9989637136459351
Ransom F. Wake,0.9989485144615173
John Rich,0.9988847374916077
Charles Mortimer,0.9988467693328857
Thomas Van Rensselaer
Chas Van Hoosen,0.9992457032203674
Cune Smith,0.9988553524017334
A. Hooper,0.9988517165184021
J. Mc.Smith,0.998828649520874
Geo H Baltimore,0.9987925887107849
P. I. Schuyler,0.99873286485672
Wm. Warren,0.9986993074417114
George Haggimore,0.9986960291862488
George B. Wilson,0.9986695051193237
R H Johnson,0.9986549615859985
Thos Van Renselaer
William Meads,0.9994708299636841
Lyall,0.9985334873199463
Andrew Purnell,0.9981889724731445
Wm W. Brown,0.9980249404907227
Purnell,0.9976704120635986
P. Farnum,0.9975975751876831
Geo Haggimore,0.9975288510322571
Abraham Caldwell,0.9974944591522217
John Harrison,0.9972091913223267
Wm H. Topp,0.9967466592788696
Thos Van Rensselaer
George Reily,0.9988232851028442
Charles Van Hoosen,0.998760461807251
R. D. Jenny,0.9985616207122803
Van Hoosen,0.9985154867172241
Wm Meads,0.9984091520309448
Meads,0.9983462691307068
Albro Lyons,0.9982732534408569
Amos G Beman,0.9982056617736816
J W C Pennington,0.9981850385665894
Thos Thomas,0.9979995489120483
Van Rensseiaer
Henty Brister,0.9985524415969849
R. D. Kenney,0.9984302520751953
Leollard Collins,0.9982113838195801
George B. Vachon,0.9981756806373596
J H Henderson,0.9981361031532288
Peter Jallep,0.9981247186660767
James Millington,0.9981049299240112
H Morton,0.9980349540710449
Wm W. Brown,0.99797123670578
Purnell,0.9979580044746399
Van Rensselaer
Horn,0.9952251315116882
Lyall,0.9944659471511841
Leollard Collins,0.9943998456001282
George Ennis,0.9941726922988892
Wm W. Brown,0.9936677813529968
Peter Jallep,0.9936274290084839
William Meads,0.9935502409934998
Thos Van Renselaer,0.9933091402053833
Geo Haggimore,0.993216335773468
N. B. Vidal,0.9931914806365967
William P. Powell
William P. Johnson,0.9991085529327393
L.D. Beckett,0.9980969429016113
Francis Whitbeck,0.997952938079834
Henry L. Simpson,0.9979360103607178
H.J.M. Rogers,0.9977466464042664
Cato Jackson,0.9977272748947144
Robert H. Johnson,0.997347354888916
Thomas Addison,0.9973458647727966
Messrs,0.9972563982009888
R. Livingston,0.9972326159477234
Wm. P. Powell
Theodore St. Wright,0.9992618560791016
Francis Whitbeck,0.9990439414978027
Simon Jackson,0.998532772064209
L. D. Beckett,0.9982414245605469
Ulyssis B. Videl,0.9981761574745178
Francis Simpson,0.998146653175354
Cato Jackson,0.9980928301811218
Thomas Whitbeck,0.9980733394622803
Lyceums,0.9980237483978271
Austin White,0.9980053305625916
W. P. Powell
John H. Smothers,0.9997202157974243
Samuel Serringson,0.9996507167816162
Wm. P Mcintyre C.S. Morton,0.9996291995048523
Peter Ofdyke,0.999523401260376
John Wandell,0.9994451999664307
Serrington,0.9993415474891663
R. Livingston,0.9993120431900024
Peter P. Feler,0.9992736577987671
Powel,0.9992296099662781
Cato Jackson,0.9991294145584106
P. Powell
Peter P. Feler,0.9990130662918091
Daniel A. Oliver,0.9988939166069031
Caroline Jones,0.9988640546798706
J. W. Randolph,0.9987415075302124
Peter Ofdyke,0.998641848564148
Cato Jackson,0.9985812902450562
Thomas Addison,0.9985692501068115
Samuel Lawyer,0.998528242111206
Isaac Hornbeck,0.9985017776489258
Thomas Gray,0.9984613656997681
Powell
H.J.M. Rogers,0.9993257522583008
Ulyssis B. Videl,0.9990277886390686
Henry L. Simpson,0.9988428354263306
Lyceums,0.9988300800323486
L. D. Beckett,0.9987967610359192
John Tribble,0.9987697601318359
Videl,0.9987363219261169
Peter P. Feler,0.9986575245857239
Austin White,0.9986144304275513
E. George,0.9985888600349426
James C. Jackson
C. D. Cleveland,0.9988458752632141
Cyrus P. Grosvenor,0.9986932873725891
Chaplin,0.9978592395782471
William L. Chaplin,0.9978570342063904
Wm. L. Chaplin,0.9976416826248169
F. Rice,0.997621476650238
Moses Stuart,0.9975929260253906
John G. Whittier,0.9973514080047607
C. C. Foote,0.9971014261245728
Edmonson,0.9969273805618286
