1830.PA-09.24.PHIL.txt,1831.PA-06.06.PHIL.txt,1832.PA-06.04.PHIL.txt,1833.PA-06.03.PHIL.txt,1834.NY-06.02.NEWY_ADDRESS.txt,1834.NY-06.02.NEWY_MINUTES.txt,1840.NY-08.18.ALBA.1.txt,1840.NY-08.18.ALBA.2.txt,1841.ME-10.06.PORT.02.txt,1842.IN-07.17.INDI.txt,1843.MA-08.03.SALE.txt,1843.MI-10.26.DETR.txt,1843.NY-08.15.BUFF.txt,1844.NY-09.18.SCHE-Minutes.txt,1844.NY-09.18.SCHE-Report.txt,1845.NY-09.08.GENE.txt,1847.NY-11.06.TROY.txt,1848.OH-09.06.CLEV.txt,1848.PA-12.13.HARR.txt,1849.CT-09.12.NEWH.txt,1849.NJ-08.21.TREN.txt,1850.NY-08.21.CAZE.txt,1850.OH-01.09.COLU.txt,1851.IN-08.01.INDI.2.txt,1851.NY-07.22.ALBA.txt,1851.OH-01.15.COLU-b.txt,1851.OH-01.15.COLU.txt,1851.ON-09.11.TORO.txt,1852.MD-07.27.BALT.txt,1853.IL-10.06.CHIC.txt,1853.NY-07.06.ROCH.txt,1854.CT-09.27.MIDD.txt,1854.MA-01.02.BOST.txt,1854.NY-01.02.ALBA.txt,1855.CA-11.20.SACR.txt,1855.CT-04-18.HART.txt,1855.NY-01.20.ALBA.txt,1855.NY-09.04.TROY.txt,1855.PA-10.16.PHIL.txt,1856.CA-12.09.SACR.txt,1856.IL-11.13.ALTO.txt,1856.OH-01.16.COLU.txt,1857.IA-01.05.MUSC.txt,1857.OH-01.21.COLU.txt,1858.MA-08.01.NEWB.txt,1858.NY-09.14.TROY.txt,1858.ON-05.08.CHAT.txt,1863.KS-10.13.LEAV.txt,1863.NY-07.16.POUG.txt,1864.NY-10.04.SYRA.txt,1865.CA-10.25.SACR.txt,1865.CT-06.06.NEWH.01.txt,1865.IN-10.24.INDI.txt,1865.MA-12.20.BOST.txt,1865.NC-09.29.RALE.01.txt,1865.NC-09.29.RALE.02.txt,1865.NC-09.29.RALE.txt,1865.NC-11.29.RALE.txt,1865.NJ-07.13.TREN.txt,1866.KS-10.17.LAWR.txt,1866.NY-01.01.ALBA.txt,1866.PA-08.08.PITT.txt,1866.TN-09.01.NASH.txt,1867.DC-01.10.WASH.txt,1867.DC-01.28.WASH.txt,1867.OH-01.16.CINC.txt,1867.PA-01.08.PHIL.01.txt,1867.PA-01.08.PHIL.02.txt,1868.IA-02.12.DESM.txt,1868.MD-08.05.BALT.txt,1868.PA-08.11.WILL.txt,1869.GA-11.01.MACO.txt,1870.NY-10.01.SYRA.txt,1871.KY-01.01.FRAN.txt,1871.TN-02.22.NASH.txt,1872.PA-08-31.HARR.txt,1879.TN-05.06.NASH.txt,1879.TX-07.02.HOUS.txt,1883.KY-09.24.LOUI.txt,1895.TX-05.23.HOUS.txt,A. Clark,A. Crummell,A. D. Shadd,A. Dunbar,A. G. Beman,A. H. Francis,A. H. Richardson,A. J. Morrison,A. Jackson,A. Johnson,A. M.,A. M. Ellsworth,A. M. Sumner,A. N. Freeman,A. R. Green,A. W. Jackson,A. Washington,A. Yancy,A.G. Beman,A.H. Francis,Aaron L. Still,Abner H. Francis,Abraham,Abraham D. Shad,Abraham D. Shadd,Abraham Lewis,Abraham Lincoln,Abraham Smith,Abraham Williams,Abram J. Morrison,Abram Jackson,Adam,Adam Ray,Adams,Aid-De-Camp,Alex Crummell,Alex. Bass,Alex. Crummell,Alexander,Alexander Bass,Alexander C. Luca,Alexander Clark,Alexander Crummell,Alexander Smith,Alfred J. White,Alfred M. Green,Alfred Niger,Allen,Alton,Amador,Ambrose Dunbar,Amos G. Beman,Amos Gerry Beman,Amos N. Freeman,Anderson,Andrew Jackson,Anthony,Anthony Campbell,Armstrong Archer,Arthur,Arthur Tappan,Arthur Waring,Augusta,Augustus Hill,Augustus Washington,Austin Steward,Austin Stewart,B. Henderson,B. Ray,B. Smith,B. Vashon,Bacon,Baker,Baldwin,Barbadoes,Bass,Bates,Belfast Burton,Bell,Beman,Benj,Benjamin Cutler,Benjamin Franklin,Benjamin Latimore,Benjamin Lundy,Bertie,Bey,Bibb,Bill,Bird,Blair,Bowers,Bowser,Brooks,Brown,Bryant,Bunker Hill,Burnham,Butler,Byrd Parker,C. A. Yancy,C. Augustus,C. B. Ray,C. D. Williams,C. H. Langston,C. H. Mcdougall,C. L. Reason,C. L. Remond,C. Munroe,C. Nell,C. W. Gardiner,C.B. Ray,C.H. Langston,C.L. Remond,Calhoun,Carlisle,Caroline,Carter,Caswell,Catto,Charles,Charles Anderson,Charles B. Ray,Charles Butler,Charles H. Langston,Charles H. Leveck,Charles L. Reason,Charles L. Remond,Charles Morton,Charles S. Morton,Charles Smith,Charles Stewart,Charles Sumner,Charles W. Gardiner,Charles W. Gardner,Charles Williams,Chas,Chase,Chester,Christ,Christopher Greene,Clapp,Clarence P. Seldon,Clark,Clinton,Coleman,Collins,Cook,Cooper,Copeland,Cor,Cornish,Cowley,Cox,Crandall,Craven,Cromwell,Crummell,Crummill,Cyrus Black,D. B. Bowser,D. C.,D. Carter,D. Forten,D. Jenkins,D. Lewis,D. Miller,D. P. Stokes,D. W. Ruggles,Daniel,Daniel B. Brownhill,Daniel Jones,Daniel Koburn,Daniel Webster,Daniel Williams,Davenport,David B. Bowser,David Brown,David Jenkins,David Lewis,David Ruggles,Davis,Davis D. Turner,Day,Delany,Dennis Berry,Dennison,Dixon,Douglass,Downing,Draven,Drayton,Duffin,E. N. Hall,E. P. Duplex,E. P. Rodgers,E. P. Rogers,E. R. Phelps,E. V. Clark,E. Waters,E. Weaver,E.P. Rodgers,E.S.,Easton,Ebenezer D. Bassett,Ed,Eddy,Edgecomb,Edward Galpin,Edward V. Clark,Edwin D. Morgan,El Dorado,Eli Johnson,Eli N. Hall,Elimus P. Rogers,Eliphalet Whittlesey,Elisha Weaver,Emmet,Enoch Moore,Esther,Evan Lewis,Ezekiel George,F. A. Hinton,F. Douglass,F. G. Barbadoes,F. Olney,F. Thompson,F. Van Vranken,Fisk,Francis,Francis A. Duterte,Francis Dana,Francis March,Francis Simson,Francis Thompson,Franklin,Franklin Pierce,Frazer,Fred,Frederick A. Hinton,Frederick Douglass,Frederick Olney,Fredrick Douglass,Freeman,G. Barbadoes,G. Brooks,G. W. Francis,G. W. Smith,G. W. Tucker,G. Weir,G.B. Vashon,Gaines,Galloway,Gardiner,Gardner,Garnet,Garnett,Garrison,Gates,Geo,George,George A. Rue,George B. Vashon,George C. Willis,George D. Johnson,George H. Baltimore,George Hogarth,George Iii,George Johnson,George L. Ruffin,George Spywood,George T. Downing,George W. Booth,George W. Clark,George W. Francis,George W. Goines,George W. Gordon,George W. Johnson,George Walker,George Weir,Gerrit Smith,Gibbs,Gideon Lewis,God,Goodell,Gordon,Grant,Granville,Granville Foster,Gray,Great Jehovah,Greeley,Green,Greene,Grimes,Gurley,H. B. Stowe,H. Bibb,H. Bradford,H. F. Douglass,H. Ford Douglass,H. Foster,H. H. Garnet,H. H. Garnett,H. Hall,H. Jackson,H. Johnson,H. Langston,H. M. Collins,H. Newby,H. O. Wagoner,H. Robinson,H. Topp,H. W. Johnson,H. Walker,H.H. Garnet,H.H. Garnett,Hall,Hamilton,Handy,Harlan,Harnett,Harper,Harriet Beecher Stowe,Harris,Harrison,Hatton,Hayden,Henderson,Henry,Henry A. Thompson,Henry Bibb,Henry Brown,Henry C. Thompson,Henry Clay,Henry Cornish,Henry H. Garnet,Henry Hicks,Henry Highland Garnet,Henry Jackson,Henry Johnson,Henry Ogden,Henry R. Crummell,Henry Sipkins,Henry Thompson,Henry Williams,Hezekiah Grice,Hicks,Hiner,Hinton,Hiram Johnson,Hodges,Holden,Horace Greeley,Horace Mann,Horn,Hosea Easton,Howard Day,Hubbard,Hudson,Hughes,I. P. Gibbs,Isaac Carey,Isaac Cross,Isaac Sweet,Isaac Whipper,Isaiah,Isham Martin,J,J. Anderson,J. B. Sanderson,J. B. Vashon,J. Booker,J. Brown,J. C. Beman,J. C. Bowers,J. C. Morel,J. D. Bonner,J. E. Brown,J. F. Platt,J. Francis,J. Freeland,J. G. Britton,J. H. Harris,J. H. Johnson,J. H. Morris,J. H. Townsend,J. Harris,J. Houston,J. I. Gaines,J. J. G. Bias,J. J. Moore,J. J. Simons,J. Jackson,J. L. Watson,J. Lewis,J. Lott,J. M. Brown,J. M. Langston,J. Malvin,J. Mcc,J. Mccune Smith,J. Mercer Langston,J. Moore,J. Morgan,J. N. Gloucester,J. N. Still,J. P. Dyer,J. Peterson,J. Poindexter,J. Purnell,J. R. Caswell,J. Robinson,J. S. Rock,J. Sharp,J. Smith,J. T. Ward,J. W. Brooks,J. W. C. Pennington,J. W. Duffin,J. W. Lewis,J. W. Loguen,J. W. Randolph,J. Watson,J. Wilson,J.A. Harris,J.B. Smith,J.C. Bustill,J.C. Gibbs,J.C. White,J.H. Harris,J.H. Townsend,J.M. Langston,J.N. Mars,J.P. Shooks,J.R. Caswell,J.T. Rapier,J.W. Duffin,J.W. Hood,J.W. Loguen,J.W.C. Pennington,Jabez P. Campbell,Jackson,Jacob,Jacob Brown,Jacob C. White,Jacob Francis,Jacob Morgan,James,James Baker,James Bird,James Butler,James C. Matthews,James Cornish,James F. Murray,James Forten,James G. Barbadoes,James H. Davis,James H. Henderson,James H. Wilson,James Hall,James Holland,James Howard,James J. G. Bias,James Johnson,James Lewis,James M'Cune Smith,James M. Williams,James Mccune Smith,James Needham,James P. Walker,James Pennington,James Poindexter,James Sharp,James Smith,James W. C. Pennington,James W. Duffin,Jane Johnson,Jas,Jefferson,Jefferson Davis,Jehiel C. Beman,Jehovah,Jenkins,Jenks,Jennings,Jeremiah Powers,Jesse Bolden,Jesus,Jesus Christ,Jno,Jocelyn,John,John A. Andrew,John B. Vashon,John Booker,John Bowers,John Brown,John Butler,John C. Bowers,John C. Calhoun,John Chester,John Creed,John F. Williams,John Freeman,John G. Britton,John G. Stewart,John G. Wilson,John Good Of Newbern,John H. Morris,John I. Gaines,John J. Moore,John J. Zuille,John Jackson,John Johnson,John Jones,John Kelly,John Lewis,John Liverpool,John Lyle,John M. Langston,John Malvin,John Mercer Langston,John N. Still,John P. Anthony,John P. Burr,John P. Thompson,John Peck,John Quincy Adams,John R. Gove,John Randolph,John S. Rock,John T. Raymond,John T. Ward,John Turner,John W. Lewis,John Watson,John Wendell,John Wesley,John Williams,Johnson,Jonathan C. Gibbs,Jones,Joseph A. Nelson,Joseph Burton,Joseph C. Bustill,Joseph Cassey,Joseph Henry Perkins,Joshua Brown,Joshua P. B. Eddy,Joshua P.B. Eddy,Joshua Woodland,Josiah Henson,Julius Caesar,Junius C. Morel,Junius C. Morell,Justin Holland,Kane,Kelly,Kenney,Kent,Kinney,Knox,L. A. Grimes,L. Collins,L. D. Taylor,L. Harper,L. Jennings,L. Johnson,L. Remond,L. W. Miner,La Fayette,Langston,Lawrence,Leavenworth,Lee,Leonard Collins,Leonard Grimes,Leonard Scott,Leverett C. Beman,Lewis,Lewis Adams,Lewis H. Nelson,Lewis H. Putnam,Lewis Hayden,Lewis Isbell,Lewis Jackson,Lewis Jones,Lewis Overton,Lewis Woodson,Lincoln,Lloyd Garrison,Loguen,Luke Lathrop,M. D.,M. Dougee,M. E. Church,M. R. Delany,M. W. Gibbs,Madison,Malvin,Mansfield,Manuel,Marah,Mariposa,Marshall,Martin,Mason,Mccune Smith,Michael Dougee,Miller,Milliken,Montgomery,Moore,Morel,Morgan,Morris,Morris Henderson,Morse,Moses,Mr. J.H. Harris,Myers,N. J.,N. Jersey,N. Morgan,N. W. Cuney,N. Y.,Napa,Napoleon,Nathan Johnson,Nell,Nelson,New-Haven,Newbern,Newby,Newport F. Henry,Niles,Noah,Norman,Noyes,O'Connell,O.V. Catto,Octavius V. Catto,Omeka,Orange,P. A. Bell,P. Anderson,P. B. Randolph,P. H. Clark,P. H. Reason,P. Harris,P. Johnson,P. M.,P. W. Ray,P.B. Randolph,P.H. Reason,P.N. Judah,Parker,Passmore Williamson,Patrick H. Reason,Patrick Henry,Patterson,Paul,Payne,Payton Harris,Peck,Pennington,Perkins,Perry,Peter,Peter Anderson,Peter Blackstone,Peter Gardiner,Peter H. Clark,Peter Hornbeck,Peter Hubbard,Peter Osborn,Peter Spencer,Peter Voglesang,Peter W. Ray,Peter Williams,Peyton Harris,Phelps,Philip A. Bell,Philip S. Foner,Pike,Pitt,Porter,Posey,Primus Robinson,Purvis,Putnam,R. A. Hall,R. Allen,R. Banks,R. D. Kenny,R. Francis,R. Gordon,R. H. Johnson,R. H. Rollins,R. I.,R. J. Robinson,R. Johnson,R. P. G. Wright,R. Thomas,R.H. Cain,R.P.G. Wright,Ralph Francis,Randolph,Ray,Raymond,Remond,Reynolds,Rich,Richard Allen,Richard Howell,Richard Johnson,Richard Sampson,Richard Thompson,Richard Wright,Richardson,Rob,Robert Allen,Robert Brown,Robert Caldwell,Robert Cowley,Robert Douglass,Robert Hamilton,Robert Jackson,Robert Johnson,Robert Jones,Robert Morris,Robert Purvis,Robert Roberts,Roberts,Robertson,Robeson,Robinson,Robt,Rock,Roger B. Taney,Rogers,Ross,Ruby,Rue,Ruger,Ruggles,S. Baltimore,S. Jones,S. Myers,S. R. Ward,S. S. Jocelyn,S. Wright,Sam,Saml,Sampson,Sampson Peters,Samuel C. Hutchins,Samuel E. Cornish,Samuel Elliott,Samuel G. Mathews,Samuel Harrison,Samuel Hiner,Samuel Jones,Samuel Kunee,Samuel Lowery,Samuel Snowden,Samuel T. Gray,Samuel Todd,Samuel Van Brackle,Samuel Van Brakle,Samuel Williams,Sanderson,Sanford,Saxon,Schuyler,Scipio C. Augustus,Scott,Sergt,Seth,Seward,Sexton,Shadd,Shelby,Sherman,Simeon S. Jocelyn,Simmons,Simms,Sipkins,Smith,Solano,Solomon G. Brown,Spence,Spywood,Stephen H. Gloucester,Stephen Myers,Stephen Myres,Stephen Smith,Stephens,Stevens,Stevenson,Stewart,Stokes,Stowe,Sumner,Sutter,T. Downing,T. L. Jennings,T. M. D. Ward,T. Roberts,T. S. Wright,Talbot,Taney,Tappan,Taylor,Theo,Theodore S. Wright,Thomas,Thomas Banks,Thomas Brown,Thomas Butler,Thomas Detter,Thomas Downing,Thomas Gibbs,Thomas Green,Thomas H. Cooper,Thomas James,Thomas Jefferson,Thomas Johnson,Thomas L. Jennings,Thomas L. Jinnings,Thomas Mason,Thomas Shipley,Thompson,Thos,Tompkins,Topp,Townsend,Troy,Turpin,Tyler,U. Boston,U. S. Grant,Ulysses B. Vidal,Uriah Boston,V. William H. Day,Vallier,Van Brackle,Van Rensselaer,Vashon,W.,W. Booth,W. C. Monroe,W. C. Nell,W. Cawthorn,W. D. Moses,W. F. Anderson,W. F. Yardley,W. Gordon,W. H. Burnham,W. H. Day,W. H. Hall,W. H. Harper,W. H. Newby,W. H. Topp,W. Howard Day,W. Hurst Burnham,W. J. Watkins,W. J. Wilson,W. Johnson,W. Julian,W. L. Barnes,W. Miller,W. P. Johnson,W. P. Morgan,W. Rich,W. W. Brown,W. Whipper,W.D. Matthews,W.P. Newman,W.W. Brown,Wagner,Walker,Ward,Warren,Washington Hunt,Watkins,Watson,Wayne,Webster,Weir,Whipper,Whitfield,Whittlesey,Wilkesbarre,William Brewer,William C. Nell,William D. Matthews,William Douglass,William G. Allen,William H. Day,William H. Seward,William H. Thomas,William H. Topp,William Hamilton,William Howard Day,William J. Watkins,William J. Wilson,William Jackson,William Johnson,William L. Garrison,William Lambert,William Lloyd Garrison,William Nesbit,William P. Johnson,William P. Powell,William Parker,William Queen,William Quinn,William Rich,William Smith,William Still,William W. Brown,William Walden,William Wells Brown,William Whipper,William Wilberforce,Williams,Williamsburgh,Williamson,Willis Hodges,Willis Jones,Wilson,Wm H. Topp,Wm. Allen,Wm. Butler,Wm. C. Munroe,Wm. C. Nell,Wm. Douglass,Wm. Duncan,Wm. F. Johnson,Wm. H. Burnham,Wm. H. Coleman,Wm. H. Hall,Wm. H. Seward,Wm. H. Topp,Wm. Hamilton,Wm. J. Watkins,Wm. J. Wilson,Wm. Johnson,Wm. Jones,Wm. Lewis,Wm. P. Johnson,Wm. P. Mcintyre,Wm. Rich,Wm. Robinson,Wm. W. Brown,Wm. Whipper,Woodson,Wright,Yates
1841.ME-10.06.PORT.01.txt,1841.ME-10.06.PORT.txt,A.N. Freeman,A.W. Niles,J.W. Lewis,Wesley,Whitefield
